"oem","model","network_technology","network_2g_bands","network_�","network_3g_bands","network_4g_bands","network_5g_bands","network_speed","launch_announced","launch_status","body_dimensions","body_weight","body_sim","display_type","display_size","display_resolution","display_protection","display_�","platform_os","platform_chipset","platform_cpu","platform_gpu","memory_card_slot","memory_internal","memory_�","main_camera_quad","main_camera_features","main_camera_video","selfie_camera_single","selfie_camera_features","selfie_camera_video","sound_loudspeaker","sound_3.5mm_jack","sound_�","comms_wlan","comms_bluetooth","comms_gps","comms_nfc","comms_infrared_port","comms_radio","comms_usb","features_sensors","battery_�","battery_charging","misc_colors","misc_models","misc_price","body_build","body_�","tests_performance","tests_display","tests_camera","tests_loudspeaker","tests_battery_life","main_camera_triple","main_camera_dual","selfie_camera_dual","misc_sar","tests_audio_quality","misc_sar_eu","main_camera_five","network_gprs","network_edge","camera_�","battery_stand-by","main_camera_single","selfie_camera_triple","battery_talk_time","battery_music_play"
"Xiaomi","Mi Note","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","TD-SCDMA","HSDPA 850 / 1900 / 2100","3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, January","Available. Released 2015, January","155.1 x 77.6 x 7 mm (6.11 x 3.06 x 0.28 in)","161 g (5.68 oz)","Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Corning Gorilla Glass 3",,"Android 4.4.4 (KitKat), upgradable to 6.0 (Marshmallow)","Qualcomm MSM8974AC Snapdragon 801 (28 nm)","Quad-core 2.5 GHz Krait 400","Adreno 330","No","16GB 3GB RAM, 64GB 3GB RAM","eMMC 5.0",,"Dual-LED dual-tone flash, HDR, panorama","2160p@30fps, 1080p@30fps","4 MP, f/2.0, 1/3"", 2µm",,"1080p@30fps","Yes","Yes","24-bit/192kHz audio","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,,"No","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3000 mAh battery","Fast charging 18W  Quick Charge 2.0","Black, White",,"About 190 EUR","Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame",,"Basemark OS II 2.0: 1353Basemark X: 13075","Contrast ratio: 1453:1 (nominal), 2.234 (sunlight)","Photo / Video","Voice 75dB / Noise 68dB / Ring 83dB","Endurance rating 48h",,,,,,,,,,,,"13 MP, f/2.0, AF, OIS",,,
"Xiaomi","Redmi 2A","GSM / HSPA / LTE","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2","TD-SCDMA","HSDPA 850 / 1900 / 2100","3, 7, 38, 39, 40, 41",,"HSPA, LTE","2015, March","Available. Released 2015, April","134 x 67.2 x 9.4 mm (5.28 x 2.65 x 0.37 in)","132 g (4.66 oz)","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","To be confirmed",,"Android 5.0 (Lollipop); MIUI 6","Leadcore L1860C","Quad-core 1.5 GHz","Mali-T628 MP2","microSDHC (dedicated slot)","8GB 1GB RAM",,,"LED flash, HDR","Yes","2 MP",,"720p","Yes","Yes",,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,,"FM radio","microUSB 2.0","Accelerometer, proximity","Removable Li-Ion 2200 mAh battery",,"Black, Green, Yellow, Pink",,"About 130 EUR",,,,,,,,,,,,,,,,,,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,,
"Xiaomi","Redmi 2","GSM / HSPA / LTE","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2","TD-SCDMA","HSDPA 850 / 1900 / 2100","3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, January","Available. Released 2015, January","134 x 67.2 x 9.4 mm (5.28 x 2.65 x 0.37 in)","133 g (4.69 oz)","Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Corning Gorilla Glass 2",,"Android 4.4.4 (KitKat); MIUI 6.0","Qualcomm MSM8916 Snapdragon 410 (28 nm)","Quad-core 1.2 GHz Cortex-A53","Adreno 306","microSDHC (dedicated slot)","8GB 1GB RAM, 16GB 2GB RAM","eMMC 4.5",,"LED flash, HDR","1080p@30fps","2 MP",,"720p","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,,"Stereo FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Po 2200 mAh battery","Standard charging 10W, 30% in 30 min (advertised)  Quick Charge 1","Black, White, Yellow, Pink, Green","2014817, 2014818","About 130 EUR","Glass front (Gorilla Glass 2), plastic back, plastic frame",,"Basemark OS II 2.0: 511","Contrast ratio: 974:1 (nominal), 1.763 (sunlight)","Photo / Video","Voice 70dB / Noise 70dB / Ring 77dB","Endurance rating 55h",,,,"0.70 W/kg (head)     0.70 W/kg (body)   �","Noise -94.8dB / Crosstalk -95.8dB",,,,,,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,,
"Xiaomi","Mi 4 LTE","GSM / HSPA / LTE","GSM 850 / 900 / 1800 / 1900",,"HSDPA 850 / 900 / 1900 / 2100","LTE - international model",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, December","Available. Released 2014, December","139.2 x 68.5 x 8.9 mm (5.48 x 2.70 x 0.35 in)","149 g (5.26 oz)","Micro-SIM","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,,"Android 4.4.3 (KitKat); MIUI 5","Qualcomm MSM8974AC Snapdragon 801 (28 nm)","Quad-core 2.5 GHz Krait 400","Adreno 330","No","16GB 3GB RAM","eMMC 5.0",,"LED flash, panorama, HDR","2160p@30fps, 1080p@30fps, 720p@120fps, HDR","8 MP, f/1.8",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3080 mAh battery","Fast charging 18W  Quick Charge 2.0","White",,"About 230 EUR",,,,,,,,,,,,,,,,,,,"13 MP, f/1.8, 1/3.1"", 1.12µm, AF",,,
"Xiaomi","Redmi Note 4G","GSM / HSPA / LTE","GSM 900 / 1800 - India","1, 2, 3, 4, 7 - Malaysia, Singapore","HSDPA 900 / 2100 - India","3, 40 - India",,"HSPA, LTE Cat4 150/50 Mbps","2014, August","Available. Released 2014, August","154 x 78.7 x 9.5 mm (6.06 x 3.10 x 0.37 in)","185 g (6.53 oz)","Mini-SIM","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,,"Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); MIUI 5","Qualcomm MSM8928 Snapdragon 400 (28 nm)","Quad-core 1.6 GHz Cortex-A7","Adreno 305","microSDXC (dedicated slot)","8GB 2GB RAM","eMMC 4.5",,"LED flash, HDR","1080p@30fps","5 MP",,"720p","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,,"FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Po 3100 mAh battery",,"Black/White",,"About 160 EUR",,,,,,,,,,,,,,,,,,"Up to 775 h (3G)","13 MP, f/2.2, 28mm (wide), AF",,"Up to 38 h (3G)","Up to 60 h"
"Xiaomi","Mi 4","GSM / CDMA / HSPA / EVDO / LTE","GSM 850 / 900 / 1800 / 1900 - all versions","CDMA2000 1xEV-DO - Telecom 3G model","TD-SCDMA - 4G model","38, 39, 40 - 4G model",,"HSPA 42.2/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps","2014, July","Available. Released 2014, August","139.2 x 68.5 x 8.9 mm (5.48 x 2.70 x 0.35 in)","149 g (5.26 oz)","Micro-SIM","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,,"Android 4.4.3 (KitKat), upgradable to 6.0.1 (Marshmallow); MIUI 10","Qualcomm MSM8974AC Snapdragon 801 (28 nm)","Quad-core 2.5 GHz Krait 400","Adreno 330","No","16GB 2GB RAM, 64GB 3GB RAM","eMMC 5.0",,"LED flash, panorama, HDR","2160p@30fps, 1080p@30fps, 720p@120fps, HDR","8 MP, f/1.8",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3080 mAh battery","Fast charging 18W  Quick Charge 2.0","Black, White","2014215","About 230 EUR","Glass front, plastic back, aluminum frame",,,"Contrast ratio: 929 (nominal), 2.424 (sunlight)","Photo / Video","Voice 62dB / Noise 62dB / Ring 66dB","Endurance rating 68h",,,,"0.71 W/kg (head)     0.85 W/kg (body)   �","Noise -91.6dB / Crosstalk -49.7dB",,,"Yes","Yes",,"Up to 280 h (3G)","13 MP, f/1.8, 1/3.1"", 1.12µm, AF",,,
"Xiaomi","Mi Pad 7.9","No cellular connectivity","N/A",,,,,,"2014, March","Available. Released 2014, June","202 x 135.4 x 8.5 mm (7.95 x 5.33 x 0.33 in)","360 g (12.70 oz)","No","IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 190.9 cm (~69.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)","Corning Gorilla Glass 3",,"Android 4.4.4 (KitKat); MIUI 7","Nvidia Tegra K1","Quad-core 2.2 GHz Cortex-A15","ULP GeForce Kepler (192 cores)","microSDXC (dedicated slot)","16GB 2GB RAM, 64GB 2GB RAM",,,,"1080p@30fps","5 MP",,,"Yes, with stereo speakers","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","No",,,"No","microUSB 2.0, USB On-The-Go","Accelerometer, gyro","Non-removable Li-Po 6700 mAh battery",,"Blue, Green, Yellow, Pink, White, Gray",,"About 240 EUR",,,"Basemark X: 24456",,"Photo / Video",,,,,,,,,,"No","No",,,"8 MP, f/2.0",,"Up to 11 h (multimedia)","Up to 86 h"
"Xiaomi","Redmi Note","GSM / HSPA","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA 900 / 2100",,,"HSPA","2014, March","Available. Released 2014, March","154 x 78.7 x 9.5 mm (6.06 x 3.10 x 0.37 in)","199 g (7.02 oz)","Dual SIM","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Corning Gorilla Glass 3",,"Android 4.2 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 9.2","Mediatek MT6592 (28 nm)","Octa-core 1.4/1.7 GHz Cortex-A7","Mali-450MP4","microSDHC (dedicated slot)","8GB 1GB RAM, 8GB 2GB RAM",,,"LED flash, HDR","1080p@30fps","5 MP",,"720p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,,"FM radio, recording","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Po 3100 mAh / 3200 mAh battery",,"Black, White","2014712","About 120 EUR","Glass front (Gorilla Glass 3), plastic back, plastic frame",,"Basemark OS II 2.0: 479Basemark X: 2974","Contrast ratio: 1016 (nominal), 2.119 (sunlight)","Photo / Video","Voice 65dB / Noise 66dB / Ring 75dB","Endurance rating 55h",,,,"0.88 W/kg (head)     0.58 W/kg (body)   �","Noise -88.4dB / Crosstalk -85.2dB",,,,,,,"13 MP, f/2.2, 28mm (wide), AF",,,
"Xiaomi","Mi 3","GSM / HSPA","GSM 850 / 900 / 1800 / 1900",,"HSDPA 850 / 900 / 1900 / 2100",,,"HSPA 42.2/5.76 Mbps","2013, September. Released 2013, December","Discontinued","144 x 73.6 x 8.1 mm (5.67 x 2.90 x 0.32 in)","145 g (5.11 oz)","Mini-SIM","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~65.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Corning Gorilla Glass 3",,"Android 4.3 (Jelly Bean), upgradable to 6.0 (Marshmallow); MIUI 5","Qualcomm MSM8274AB Snapdragon 800 (28 nm)","Quad-core 2.3 GHz Krait 400","Adreno 330","No","16GB 2GB RAM, 64GB 2GB RAM","eMMC 4.5",,"Dual-LED flash, HDR","1080p@30fps, HDR","2 MP, f/2.2",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS","Yes",,"FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Non-removable Li-Ion 3050 mAh battery","Fast charging 18W  Quick Charge 2.0","White, Gray, Black, Yellow, Pink, Blue, Gold, Green (16 GB)",,"About 200 EUR","Glass front (Gorilla Glass 3), plastic back, plastic frame",,,"Contrast ratio: 907 (nominal), 2.001 (sunlight)","Photo / Video","Voice 69dB / Noise 66dB / Ring 75dB","Endurance rating 66h",,,,,"Noise -91.5dB / Crosstalk -44.2dB",,,,,,"Up to 500 h","13 MP, f/2.2, 28mm (wide), AF",,"Up to 25 h","Up to 50 h"
"Xiaomi","Redmi 1S","GSM / HSPA","GSM 900 / 1800 / 1900",,"HSDPA 900 / 2100",,,"HSPA","2014, May","Available. Released 2014, May","137 x 69 x 9.9 mm (5.39 x 2.72 x 0.39 in)","158 g (5.57 oz)","Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Asahi Dragontrail Glass",,"Android 4.3 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 9.2","Qualcomm MSM8228 Snapdragon 400 (28 nm)","Quad-core 1.6 GHz Cortex-A7","Adreno 305","microSDXC (dedicated slot)","8GB 1GB RAM","eMMC 4.5",,"LED flash, HDR","1080p@30fps","1.6 MP",,"720p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,,"FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Ion 2000 mAh battery",,"Black, Chinese Red, Metallic Gray/ blue, green, yellow panels",,"About 90 EUR","Glass front (Asahi Dragontrail), plastic back, plastic frame",,"Basemark OS II 2.0: 454","Contrast ratio: 1370 (nominal), 1.350 (sunlight)","Photo / Video","Voice 66dB / Noise 65dB / Ring 71dB","Endurance rating 51h",,,,,"Noise -95.4dB / Crosstalk -82.3dB",,,,,,,"8 MP, f/2.2, 1/3.2"", 1.4µm, AF",,,
"Xiaomi","Redmi","GSM / HSPA","GSM 900 / 1800 / 1900",,"HSDPA 900 / 2100",,,"HSPA","2013, July. Released 2013, August","Discontinued","137 x 69 x 9.9 mm (5.39 x 2.72 x 0.39 in)","158 g (5.57 oz)","Dual SIM","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Corning Gorilla Glass 2",,"Android 4.2 (Jelly Bean)","Mediatek MT6589T (28 nm)","Quad-core 1.5 GHz Cortex-A7","PowerVR SGX544MP2","microSDHC (dedicated slot)","4GB 1GB RAM",,,"Dual-LED flash, HDR","1080p@30fps","1.3 MP",,"720p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS",,,"FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Po 2000 mAh battery",,"Black, Chinese Red, Metallic Gray/ blue, green, yellow panels",,"About 100 EUR",,,,,,,,,,,,,,,,,,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF",,,
"Xiaomi","Mi 2A","GSM / HSPA","GSM 850 / 900 / 1800 / 1900",,"HSDPA 900 / 1900 / 2100",,,"HSPA 21.1/5.76 Mbps","2013. Released 2013","Discontinued","133 x 66.5 x 9.5 mm (5.24 x 2.62 x 0.37 in)","133 g (4.69 oz)","Mini-SIM","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",,,"Android 4.1 (Jelly Bean)","Xiaolong S4 Pro","Dual-core 1.7 GHz","Adreno 320","No","16GB 1GB RAM",,,"LED flash, HDR","1080p@30fps","2 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS","Yes",,"FM radio","microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Ion 2030 mAh battery",,"Black (front panel), 4 color options (back panel)",,,,,,,,,,,,,,,,,,,,,"8 MP, f/2.0, AF",,,
"Xiaomi","Mi 2S","GSM / HSPA","GSM 850 / 900 / 1800 / 1900",,"HSDPA 850 / 1900 / 2100",,,"HSPA 42.2/5.76 Mbps","2013, April. Released 2013, April","Discontinued","126 x 62 x 10.2 mm (4.96 x 2.44 x 0.40 in)","145 g (5.11 oz)","Mini-SIM","IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm (~65.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~342 ppi density)",,,"Android 4.1 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 5","Qualcomm APQ8064 Snapdragon S4 Pro","Quad-core 1.7 GHz Krait 300","Adreno 320","No","16GB 2GB RAM, 32GB 2GB RAM",,,"LED flash, HDR","1080p@30fps, 720p@90fps, HDR","2 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",,,"FM radio","microUSB 2.0 (MHL TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Removable Li-Ion 2000 mAh battery",,"Black/white, black/blue, black/yellow, black/green, black/pink",,"About 250 EUR",,,,,,,,,,,,,,,,,,"Up to 450 h (3G)","8 MP, f/2.2 (16 GB version)  13 MP, f/2.2, AF (32 GB version)",,"Up to 15 h (3G)","Up to 45 h"
"Xiaomi","Mi 2","GSM / HSPA","GSM 850 / 900 / 1800 / 1900",,"HSDPA 850 / 1900 / 2100",,,"HSPA 42.2/5.76 Mbps","2012, August. Released 2012, November","Discontinued","126 x 62 x 10.2 mm (4.96 x 2.44 x 0.40 in)","145 g (5.11 oz)","Mini-SIM","IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm (~65.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~342 ppi density)",,,"Android 4.1 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 5","Qualcomm APQ8064 Snapdragon S4 Pro","Quad-core 1.5 GHz Krait","Adreno 320","No","16GB 2GB RAM, 32GB 2GB RAM",,,"LED flash, HDR","1080p@30fps","2 MP",,"1080p@30fps","Yes","Yes",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",,,"FM radio","microUSB 2.0 (MHL TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","Removable Li-Ion 2000 mAh battery",,"White, green, blue, red",,"About 250 EUR",,,,,,,,,,,,,,,,,,,"8 MP, f/2.0, 27mm (wide), AF",,,
"Xiaomi","Mi 1S","GSM / HSPA","GSM 850 / 900 / 1800 / 1900",,"HSDPA 850 / 1900 / 2100",,,"HSPA 14.4/5.76 Mbps","2012, August. Released 2012, August","Discontinued","125 x 63 x 11.9 mm (4.92 x 2.48 x 0.47 in)","149 g (5.26 oz)","Mini-SIM","TFT capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm (~56.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",,,"Android 4.0 (Ice Cream Sandwich)","Qualcomm MSM8260 Snapdragon S3","Dual-core 1.7 GHz Scorpion","Adreno 220","microSDHC (dedicated slot)","4GB 1GB RAM",,,"LED flash, HDR","1080p@30fps","2 MP",,,"Yes","Yes",,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,,"No","microUSB 2.0","Accelerometer, proximity, compass","Removable Li-Ion 1930 mAh battery",,"White, green, blue, red, violet, orange, gray",,"About 190 EUR",,,,,,,,,,,,,,,,,,,"8 MP, f/2.2, 28mm (wide), AF",,,
"Xiaomi","Mi 6c","GSM / HSPA / LTE","GSM 900 / 1800 / 1900 - SIM 1 & SIM 2",,"HSDPA & TD-SCDMA","LTE (unspecified)",,"HSPA, LTE","Not announced yet","Cancelled","-","-","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.15 inches, 73.1 cm","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)",,,"Android 7.1 (Nougat); MIUI 9","Xiaomi Surge S2","Octa-core (4x2.3 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53)","Mali-G71 MP12","No","64GB 4GB RAM, 128GB 6GB RAM",,,"Dual-LED dual-tone flash, HDR, panorama","1080p@30fps","8 MP, f/2.2, 27mm (wide)",,"1080p@30fps","Yes","No",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,,"FM radio","Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Non-removable battery","Standard charging 10W","Black, Gold, Rose Gold",,,,,,,,,,,"12 MP, 1/2.9"", 1.25µm, PDAF, OIS  5 MP, f/2.4, (depth)",,,,,,"Yes","Yes",,,,,,
"Xiaomi","Mi 9X","GSM / CDMA / HSPA / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA 800 & TD-SCDMA","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100","LTE (unspecified)",,"HSPA, LTE-A","Not announced yet","Cancelled","-","-","Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",,,"Android 9.0 (Pie); MIUI 10","Qualcomm SDM675 Snapdragon 675 (11 nm)","Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver)","Adreno 612","No","64GB 6GB RAM",,,"Dual-LED flash, HDR, panorama","2160p@30/60fps, 1080p@30/120/240fps, 1080p@960fps","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","HDR","1080p@30fps","Yes","No",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO","Yes","Yes","No","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint, accelerometer, gyro, proximity, compass","Non-removable Li-Po 3300 mAh battery","Fast charging 18W","Various",,,,,,,,,,"48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF  8 MP, (telephoto), PDAF, 2x optical zoom  13 MP, (wide)",,,,,,,,,,,,,,
"Xiaomi","Mi Max 4","GSM / CDMA / HSPA / EVDO / LTE","GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2","CDMA2000 1xEV-DO","HSDPA 850 / 900 / 1900 / 2100","1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41",,"HSPA, LTE","Not announced yet","Cancelled","-","-","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","7.2 inches, 128.3 cm","1080 x 2310 pixels (~354 ppi density)","Corning Gorilla Glass 5",,"Android 9.0 (Pie); MIUI 11","Qualcomm SDM660 Snapdragon 660 (14 nm)","Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)","Adreno 512","microSDXC (uses shared SIM slot)","64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","eMMC 5.1",,"Dual-LED flash, HDR, panorama","2160p@30fps, 720p/1080p@30fps (gyro-EIS)","8 MP, f/2.0, 1/4"", 1.12µm","HDR","1080p@30fps","Yes, with stereo speakers","Yes",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,"Yes","FM radio","Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Non-removable Li-Po 5800 mAh battery","Fast charging 18W","Black, Champagne Gold, Blue",,"About 300 EUR","Glass front (Gorilla Glass 5), aluminum back, aluminum frame",,,,,,,,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF  TOF 3D, (depth)",,,,,,,,,,,,,
