brand,phone_name,phone_price,phone_image,available_status,average_rating,battery_rating,camera_rating,design_rating,performance_rating,connectivity_rating,user_rating,cpu,density,diagonal,processor_model,resolution,screen_type,size,usable_surface,weight,aspect_ratio
Xiaomi,Xiaomi Mi5s Plus,256,//cdn-files.kimovil.com/phone_front/0001/40/thumb_39106_phone_front_x_small.jpeg,On Sale,6.7,6.5,7.1,6,6.9,6.9,0,Dual cluster Kryo 2x2.35GHz + 2x1.6GHz,386 ppi High Density,5.7,Qualcomm Snapdragon 821 2.35GHz,1080 x 1920 px,LCD IPS,77.7 mm  154.6 mm  8.0 mm,74%,168 g,16:09
Xiaomi,Xiaomi Mi5s,198,//cdn-files.kimovil.com/phone_front/0001/40/thumb_39140_phone_front_x_small.jpeg,On Sale,6.5,5.6,7.3,5.8,6.8,6.8,0,Dual cluster Kryo 2x2.15GHz + 2x1.6GHz,428 ppi Very high density,5.15,Qualcomm Snapdragon 821 2.15GHz,1080 x 1920 px,LCD IPS,70.3 mm  145.6 mm  8.3 mm,71%,145 g,16:09
Xiaomi,Xiaomi Mi Note 2,162,//cdn-files.kimovil.com/phone_front/0001/43/thumb_42484_phone_front_x_small.jpeg,On Sale,7.2,7.5,7,7.5,7.1,7,0,Dual cluster Kryo 2x2.35GHz + 2x1.6GHz,386 ppi High Density,5.7,Qualcomm Snapdragon 821 2.35GHz,1080 x 1920 px,Oled,77.3 mm  156.2 mm  7.6 mm,74%,166 g,16:09
Xiaomi,Xiaomi Redmi 4A,90,//cdn-files.kimovil.com/phone_front/0001/44/thumb_43936_phone_front_x_small.jpeg,On Sale,4.9,5.3,4.2,5.2,4.7,4.9,0,ARM Cortex,294 ppi Medium Density,5,Qualcomm Snapdragon 425 MSM8917,720 x 1280 px,LCD IPS,70.4 mm  139.5 mm  8.5 mm,70%,135 g,16:09
Xiaomi,Xiaomi Redmi Note 4X,135,//cdn-files.kimovil.com/phone_front/0001/58/thumb_57694_phone_front_x_small.jpeg,On Sale,6.3,7.5,6,6,6,6.1,0,ARM Cortex,401 ppi Very high density,5.5,Qualcomm Snapdragon 625 MSM8953,1080 x 1920 px,LCD IPS,76.0 mm  151.0 mm  8.4 mm,72%,165 g,16:09
Xiaomi,Xiaomi Redmi 4X,135,//cdn-files.kimovil.com/phone_front/0001/61/thumb_60077_phone_front_x_small.jpeg,On Sale,5.7,7.1,5.4,5.2,5.3,5.6,0,8x1.4GHz ARM Cortex A53,294 ppi Medium Density,5,Qualcomm Snapdragon 435 MSM8940,720 x 1280 px,LCD IPS,70.0 mm  139.2 mm  8.7 mm,70%,150 g,16:09
Xiaomi,Xiaomi Mi5c,139,//cdn-files.kimovil.com/phone_front/0001/60/thumb_59966_phone_front_x_small.jpeg,On Sale,5.2,3.6,3.9,6.5,6.1,6,0,4x 2.2 GHz ARM Cortex,428 ppi Very high density,5.15,Xiaomi Surge S1,1080 x 1920 px,LCD IPS,69.7 mm  144.4 mm  7.1 mm,72%,135 g,16:09
Xiaomi,Xiaomi Mi6,282,//cdn-files.kimovil.com/phone_front/0001/67/thumb_66416_phone_front_x_small.jpeg,On Sale,6.9,5.9,7.6,6.3,7.8,7,0,4x 2.45 GHz Kryo + 4x 2.15 GHz Kryo,428 ppi Very high density,5.15,Qualcomm Snapdragon 835,1080 x 1920 px,LCD IPS,70.5 mm  145.2 mm  7.5 mm,71%,168 g,16:09
Xiaomi,Xiaomi Mi Max 2,241,//cdn-files.kimovil.com/phone_front/0001/71/thumb_70824_phone_front_x_small.jpeg,On Sale,6.9,8.8,6.7,6.4,6.3,6.5,0,ARM Cortex,342 ppi High Density,6.44,Qualcomm Snapdragon 625 MSM8953,1080 x 1920 px,LCD IPS,88.7 mm  174.1 mm  7.6 mm,74%,211 g,16:09
Xiaomi,Xiaomi Mi5x,165,//cdn-files.kimovil.com/phone_front/0001/79/thumb_78413_phone_front_x_small.jpeg,On Sale,5.9,5,6.3,5.8,5.7,6.5,0,ARM Cortex,401 ppi Very high density,5.5,Qualcomm Snapdragon 625 MSM8953,1080 x 1920 px,LCD IPS,75.8 mm  155.4 mm  7.3 mm,70%,165 g,16:09
Xiaomi,Xiaomi Redmi Note 5A,135,//cdn-files.kimovil.com/phone_front/0001/84/thumb_83104_phone_front_x_small.jpeg,On Sale,5.1,5.1,3.9,6,4.5,6,0,ARM Cortex,267 ppi Medium Density,5.5,Qualcomm Snapdragon 425 MSM8917,720 x 1280 px,LCD IPS,76.2 mm  153.0 mm  7.3 mm,71%,150 g,16:09
Xiaomi,Xiaomi Mi A1,176,//cdn-files.kimovil.com/phone_front/0001/86/thumb_85855_phone_front_x_small.jpeg,On Sale,6.2,5,6.3,6.4,6.3,6.9,0,ARM Cortex,401 ppi Very high density,5.5,Qualcomm Snapdragon 625 MSM8953,1080 x 1920 px,LCD IPS,75.8 mm  155.4 mm  7.3 mm,70%,165 g,16:09
Xiaomi,Xiaomi Mi Note 3,258,//cdn-files.kimovil.com/phone_front/0001/88/thumb_87475_phone_front_x_small.jpeg,On Sale,7,6,7.8,6.9,7.1,7,0,4x Kryo 260 2.2 Ghz,401 ppi Very high density,5.5,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 1920 px,LCD IPS,74.0 mm  152.6 mm  7.6 mm,73%,163 g,16:09
Xiaomi,Xiaomi Mi Mix 2,253,//cdn-files.kimovil.com/phone_front/0001/88/thumb_87427_phone_front_x_small.jpeg,On Sale,7.2,5.9,7.3,6.6,7.5,8.6,0,4x 2.45 GHz Kryo + 4x 2.15 GHz Kryo,403 ppi Very high density,5.99,Qualcomm Snapdragon 835,1080 x 2160 px,LCD IPS,75.5 mm  151.8 mm  7.7 mm,80%,185 g,18:09
Xiaomi,Xiaomi Redmi 5A,141,//cdn-files.kimovil.com/phone_front/0001/97/thumb_96256_phone_front_x_small.jpeg,On Sale,4.8,5,4.2,4.8,4.4,5.6,0,ARM Cortex,294 ppi Medium Density,5,Qualcomm Snapdragon 425 MSM8917,720 x 1280 px,LCD IPS,70.1 mm  140.4 mm  8.4 mm,70%,137 g,16:09
Xiaomi,Xiaomi Redmi 5 Plus,150,//cdn-files.kimovil.com/phone_front/0002/15/thumb_114120_phone_front_x_small.jpeg,On Sale,5.8,6.9,4.1,6.2,5.7,6.3,0,ARM Cortex,409 ppi Very high density,5.99,Qualcomm Snapdragon 625 MSM8953,1080 x 2160 px,LCD IPS,75.5 mm  158.5 mm  8.1 mm,77%,180 g,18:09
Xiaomi,Xiaomi Redmi 5,118,//cdn-files.kimovil.com/phone_front/0002/15/thumb_114152_phone_front_x_small.jpeg,On Sale,5.3,5.7,3.8,5.5,5.4,6,0,ARM Cortex,282 ppi Medium Density,5.7,Qualcomm Snapdragon 450,720 x 1440 px,LCD IPS,72.8 mm  151.8 mm  7.7 mm,75%,157 g,18:09
Xiaomi,Xiaomi Redmi Note 5,128,//cdn-files.kimovil.com/phone_front/0002/27/thumb_126184_phone_front_x_small.jpeg,On Sale,6.7,6.9,7.1,6.3,6.4,6.7,0,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,403 ppi Very high density,5.99,Qualcomm Snapdragon 636,1080 x 2160 px,LCD IPS,75.4 mm  158.5 mm  8.1 mm,77%,180 g,18:09
Xiaomi,Xiaomi Mi Mix 2s,334,//cdn-files.kimovil.com/phone_front/0002/34/thumb_133010_phone_front_x_small.jpeg,On Sale,7.6,5.9,7.9,7.3,8.1,8.9,0,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,403 ppi Very high density,5.99,Qualcomm Snapdragon 845,1080 x 2160 px,LCD IPS,74.9 mm  150.8 mm  8.1 mm,82%,194 g,18:09
Xiaomi,Xiaomi Mi 6x,193,//cdn-files.kimovil.com/phone_front/0002/38/thumb_137502_phone_front_x_small.jpeg,On Sale,6.1,4.4,7.2,6.1,6.7,6,0,4x Kryo 260 2.2 Ghz,427 ppi Very high density,5.99,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 2160 px,LCD IPS,75.4 mm  158.7 mm  7.3 mm,77%,168 g,18:09
Xiaomi,Xiaomi Redmi S2,140,//cdn-files.kimovil.com/phone_front/0002/39/thumb_138620_phone_front_x_small.jpeg,On Sale,5.8,5,6.8,5.2,6,6.1,0,ARM Cortex,269 ppi Medium Density,5.99,Qualcomm Snapdragon 625 MSM8953,720 x 1440 px,LCD IPS,77.3 mm  160.7 mm  8.1 mm,74%,170 g,18:09
Xiaomi,Xiaomi Mi8,280,//cdn-files.kimovil.com/phone_front/0002/43/thumb_142438_phone_front_x_small.jpeg,On Sale,7.5,5.8,8,7.9,8.1,7.8,0,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,402 ppi Very high density,6.21,Qualcomm Snapdragon 845,1080 x 2248 px,Amoled,74.8 mm  154.9 mm  7.6 mm,83%,175 g,19:09
Xiaomi,Xiaomi Mi8 SE,241,//cdn-files.kimovil.com/phone_front/0002/43/thumb_142464_phone_front_x_small.jpeg,On Sale,6.8,5.2,7.5,7.3,7.5,6.5,0,"Qualcomm® Kryo™ 360 CPU, Octa",402 ppi Very high density,5.88,Qualcomm Snapdragon 710,1080 x 2244 px,Amoled,73.1 mm  147.3 mm  7.5 mm,81%,164 g,19:09
Xiaomi,Xiaomi Redmi 6A,94,//cdn-files.kimovil.com/phone_front/0002/45/thumb_144456_phone_front_x_small.jpeg,On Sale,4.9,5.2,4.2,4.5,5.1,5.5,0,ARM Cortex,295 ppi Medium Density,5.45,MediaTek Helio A22 (MT6761),720 x 1440 px,LCD IPS,71.5 mm  147.5 mm  8.3 mm,72%,145 g,18:09
Xiaomi,Xiaomi Redmi 6,116,//cdn-files.kimovil.com/phone_front/0002/45/thumb_144448_phone_front_x_small.jpeg,On Sale,5.5,4.3,6.6,4.8,5.8,5.8,0,ARM Cortex,295 ppi Medium Density,5.45,MediaTek Helio P22 MT6762,720 x 1440 px,LCD IPS,71.5 mm  147.5 mm  8.3 mm,72%,145 g,18:09
Xiaomi,Xiaomi Redmi 6 Pro,156,//cdn-files.kimovil.com/phone_front/0002/46/thumb_145766_phone_front_x_small.jpeg,On Sale,6.4,6.9,6.6,6.3,6.1,6.3,0,ARM Cortex,432 ppi Very high density,5.84,Qualcomm Snapdragon 625 MSM8953,1080 x 2280 px,LCD IPS,71.7 mm  149.3 mm  8.8 mm,79%,178 g,19:09
Xiaomi,Xiaomi Mi Max 3,190,//cdn-files.kimovil.com/phone_front/0002/50/thumb_149452_phone_front_x_small.jpeg,On Sale,7.3,8.9,7.4,6.5,6.7,7.1,0,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,345 ppi High Density,6.9,Qualcomm Snapdragon 636,1080 x 2160 px,LCD IPS,87.4 mm  176.2 mm  8.0 mm,79%,221 g,18:09
Xiaomi,Xiaomi Mi A2,210,//cdn-files.kimovil.com/phone_front/0002/31/thumb_130590_phone_front_x_small.jpeg,On Sale,6.3,4.4,7.3,6.6,6.8,6.6,0,4x Kryo 260 2.2 Ghz,403 ppi Very high density,5.99,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 2160 px,LCD IPS,75.4 mm  158.7 mm  7.3 mm,77%,166 g,18:09
Xiaomi,Xiaomi Mi A2 Lite,156,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148294_phone_front_x_small.jpeg,On Sale,6.6,6.9,6.7,6.5,5.9,6.8,0,ARM Cortex,432 ppi Very high density,5.84,Qualcomm Snapdragon 625 MSM8953,1080 x 2280 px,LCD IPS,71.7 mm  149.3 mm  8.8 mm,79%,178 g,19:09
Xiaomi,Xiaomi Pocophone F1,302,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154491_phone_front_x_small.jpeg,On Sale,7.3,6.9,7.5,7.3,8,6.7,0,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,416 ppi Very high density,6.18,Qualcomm Snapdragon 845,1080 x 2246 px,LCD IPS,75.2 mm  155.5 mm  8.8 mm,82%,182 g,18:09
Xiaomi,Xiaomi Redmi Note 6 Pro,162,//cdn-files.kimovil.com/phone_front/0002/59/thumb_158864_phone_front_x_small.jpeg,On Sale,6.9,6.9,7.3,6.9,6.5,6.9,0,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,403 ppi Very high density,6.26,Qualcomm Snapdragon 636,1080 x 2246 px,LCD IPS,76.3 mm  157.9 mm  8.2 mm,82%,176 g,19:09
Xiaomi,Xiaomi Mi8 Lite,177,//cdn-files.kimovil.com/phone_front/0002/59/thumb_158836_phone_front_x_small.jpeg,On Sale,7,5.6,7.5,7.4,7.2,7.2,0,4x Kryo 260 2.2 Ghz,403 ppi Very high density,6.26,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 2280 px,LCD IPS,75.8 mm  156.4 mm  7.5 mm,82%,169 g,19:09
Xiaomi,Xiaomi Mi Mix 3,420,//cdn-files.kimovil.com/phone_front/0002/65/thumb_164260_phone_front_x_small.jpeg,On Sale,7.8,5.4,8.1,8.1,8.1,9.3,0,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,403 ppi Very high density,6.39,Qualcomm Snapdragon 845,1080 x 2340 px,Amoled,74.7 mm  157.9 mm  8.5 mm,85%,218 g,19.5:9
Xiaomi,Xiaomi Mi8 Pro,408,//cdn-files.kimovil.com/phone_front/0002/65/thumb_164498_phone_front_x_small.jpeg,On Sale,7.3,4.4,8,8,8.2,8,0,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,402 ppi Very high density,6.21,Qualcomm Snapdragon 845,1080 x 2248 px,Amoled,74.8 mm  154.9 mm  7.6 mm,83%,177 g,19:09
Xiaomi,Xiaomi Mi Play,123,//cdn-files.kimovil.com/phone_front/0002/79/thumb_178789_phone_front_x_small.jpeg,On Sale,5.8,4.4,5,6.7,6.4,6.7,0,4×Cortex A53 2.3GHz+4×Cortex A53 1.8GHz,432 ppi Very high density,5.84,MediaTek Helio P35 MT6765,1080 x 2280 px,LCD IPS,71.9 mm  147.8 mm  7.8 mm,80%,150 g,19:09
Xiaomi,Xiaomi Redmi Note 7,152,//cdn-files.kimovil.com/phone_front/0002/83/thumb_182843_phone_front_x_small.jpeg,On Sale,7.1,6.8,7.3,7.4,7,7.1,0,4x Kryo 260 2.2 Ghz,409 ppi Very high density,6.3,Qualcomm Snapdragon 660 MSM8976 Plus,1080 x 2340 px,LTPS LCD,75.2 mm  159.2 mm  8.1 mm,81%,186 g,19.5:9
Xiaomi,Xiaomi Redmi Go,70,//cdn-files.kimovil.com/phone_front/0002/88/thumb_187253_phone_front_x_small.jpeg,On Sale,4.9,5,3.8,5.8,3.9,6.2,0,ARM Cortex,294 ppi Medium Density,5,Qualcomm Snapdragon 425 MSM8917,720 x 1280 px,LCD IPS,70.1 mm  140.4 mm  8.4 mm,70%,137 g,16:09
Xiaomi,Xiaomi Mi 9 SE,291,//cdn-files.kimovil.com/phone_front/0002/91/thumb_190907_phone_front_x_small.jpeg,On Sale,7.4,5,8.4,8.6,7.6,7.6,0,2x2.2 GHz Kryo 360+6x 1.7 GHz Kryo 360,432 ppi Very high density,5.97,Qualcomm Snapdragon 712,1080 x 2340 px,Amoled,70.5 mm  147.5 mm  7.5 mm,85%,155 g,19.5:9
Xiaomi,Xiaomi Mi 9,378,//cdn-files.kimovil.com/phone_front/0002/91/thumb_190938_phone_front_x_small.jpeg,On Sale,7.8,5.7,8.1,8.7,8.3,8,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,403 ppi Very high density,6.4,Qualcomm Snapdragon 855,1080 x 2340 px,Amoled,74.7 mm  157.5 mm  7.6 mm,86%,173 g,19.5:9
Xiaomi,Xiaomi Mi Mix 3 5G,400,//cdn-files.kimovil.com/phone_front/0002/65/thumb_164260_phone_front_x_small.jpeg,On Sale,7.8,6.5,8.1,8,8.4,7.8,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,403 ppi Very high density,6.39,Qualcomm Snapdragon 855,1080 x 2340 px,Amoled,74.7 mm  157.9 mm  9.4 mm,85%,225 g,19.5:9
Xiaomi,Xiaomi Redmi 7,112,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194151_phone_front_x_small.jpeg,On Sale,6.3,7,4.9,6.9,6.5,6.2,0,8XKryo 250 1.8 GHz,269 ppi Medium Density,6.26,Qualcomm Snapdragon 632,720 x 1520 px,LCD IPS,75.6 mm  158.7 mm  8.5 mm,81%,180 g,19:09
Xiaomi,Xiaomi Redmi 7A,99,//cdn-files.kimovil.com/phone_front/0003/12/thumb_211801_phone_front_x_small.jpeg,On Sale,5.5,7.3,4.8,4.5,6,4.9,0,4x1.95 GHz ARM Cortex,295 ppi Medium Density,5.45,Qualcomm Snapdragon 439,720 x 1440 px,LCD IPS,70.4 mm  146.3 mm  9.6 mm,74%,165 g,18:09
Xiaomi,Xiaomi Redmi K20 Pro,340,//cdn-files.kimovil.com/phone_front/0003/12/thumb_211802_phone_front_x_small.jpeg,On Sale,8,7.2,8.4,8.6,8.3,7.6,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,403 ppi Very high density,6.39,Qualcomm Snapdragon 855,1080 x 2340 px,Amoled,74.3 mm  156.7 mm  8.8 mm,86%,191 g,19.5:9
Xiaomi,Xiaomi Redmi K20,269,//cdn-files.kimovil.com/phone_front/0003/12/thumb_211836_phone_front_x_small.jpeg,On Sale,7.9,7.3,8.3,8.6,7.8,7.3,0,2x2.2 GHz Kryo 470 + 6x1.8 GHz Kryo 470,403 ppi Very high density,6.39,Qualcomm Snapdragon 730,1080 x 2340 px,Amoled,74.3 mm  156.7 mm  8.8 mm,86%,191 g,19.5:9
Xiaomi,Xiaomi Mi 9T,263,//cdn-files.kimovil.com/phone_front/0003/12/thumb_211836_phone_front_x_small.jpeg,On Sale,7.9,7.3,8,8.6,7.8,7.8,0,2x2.2 GHz Kryo 470 + 6x1.8 GHz Kryo 470,403 ppi Very high density,6.39,Qualcomm Snapdragon 730,1080 x 2340 px,Amoled,74.3 mm  156.7 mm  8.8 mm,86%,191 g,19.5:9
Xiaomi,Xiaomi CC9,224,//cdn-files.kimovil.com/phone_front/0003/20/thumb_219632_phone_front_x_small.jpeg,On Sale,7.7,7.3,8.1,8.3,7.6,7.1,0,"Qualcomm® Kryo™ 360 CPU, Octa",403 ppi Very high density,6.39,Qualcomm Snapdragon 710,1080 x 2340 px,Amoled,74.5 mm  156.8 mm  8.7 mm,85%,179 g,19.5:9
Xiaomi,Xiaomi CC9e,216,//cdn-files.kimovil.com/phone_front/0003/20/thumb_219660_phone_front_x_small.jpeg,On Sale,7.2,7.4,8,7.5,7.2,6.1,0,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,282 ppi Medium Density,6.09,Qualcomm Snapdragon 665,720 x 1560 px,Amoled,71.9 mm  153.5 mm  8.5 mm,82%,174 g,19.5:9
Xiaomi,Xiaomi Mi 9T Pro,430,//cdn-files.kimovil.com/phone_front/0003/80/thumb_279155_phone_front_x_small.jpeg,On Sale,8.1,7.2,8.4,8.6,8.3,7.9,0,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,403 ppi Very high density,6.39,Qualcomm Snapdragon 855,1080 x 2340 px,Amoled,74.3 mm  156.7 mm  8.8 mm,86%,191 g,19.5:9
Xiaomi,Xiaomi Redmi Note 8 Pro,187,//cdn-files.kimovil.com/phone_front/0003/39/thumb_238918_phone_front_x_small.jpeg,On Sale,8,7.9,8,8.2,7.9,7.8,0,2x2.05GHz ARM Cortex,396 ppi High Density,6.53,MediaTek Helio G90T (MT6785T),1080 x 2340 px,LTPS LCD,76.4 mm  161.3 mm  8.8 mm,84%,199 g,19.5:9
Xiaomi,Xiaomi Redmi Note 8,138,//cdn-files.kimovil.com/phone_front/0003/39/thumb_238917_phone_front_x_small.jpeg,On Sale,7.2,7,7.7,7.2,7.2,7.1,0,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,409 ppi Very high density,6.3,Qualcomm Snapdragon 665,1080 x 2340 px,LTPS LCD,75.3 mm  158.3 mm  8.4 mm,81%,190 g,19.5:9
Xiaomi,Xiaomi Mi 9 Lite,260,//cdn-files.kimovil.com/phone_front/0003/20/thumb_219632_phone_front_x_small.jpeg,On Sale,7.8,7.3,8.1,8.4,7.6,7.8,0,"Qualcomm® Kryo™ 360 CPU, Octa",403 ppi Very high density,6.39,Qualcomm Snapdragon 710,1080 x 2340 px,Amoled,74.5 mm  156.8 mm  8.7 mm,85%,179 g,19.5:9
Xiaomi,Xiaomi Mi 9 Pro,996,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253107_phone_front_x_small.jpeg,On Sale,8.2,7.4,8.4,8.5,8.6,8.2,0,1x 2.96 GHz Kryo 485,403 ppi Very high density,6.4,Qualcomm Snapdragon 855 Plus,1080 x 2340 px,Amoled,74.6 mm  157.2 mm  8.5 mm,85%,196 g,19.5:9
Xiaomi,Xiaomi Redmi 8A,88,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253560_phone_front_x_small.jpeg,On Sale,6.8,8.4,6.9,6.5,6.1,6,0,4x1.95 GHz ARM Cortex,271 ppi Medium Density,6.22,Qualcomm Snapdragon 439,720 x 1520 px,LCD IPS,75.4 mm  156.5 mm  9.4 mm,81%,188 g,19:09
Xiaomi,Xiaomi Redmi 8,108,//cdn-files.kimovil.com/phone_front/0003/60/thumb_259821_phone_front_x_small.jpeg,On Sale,7.1,8.4,7.3,6.8,6.3,6.5,0,4x1.95 GHz ARM Cortex,271 ppi Medium Density,6.22,Qualcomm Snapdragon 439,720 x 1520 px,LCD IPS,75.4 mm  156.5 mm  9.4 mm,81%,188 g,19:09
Xiaomi,Xiaomi Mi CC9 Pro,407,//cdn-files.kimovil.com/phone_front/0003/71/thumb_270582_phone_front_x_small.jpeg,On Sale,8.4,8.8,9.3,8.8,7.8,7.4,0,2x 2.2 GHz Kryo 470 + 6x Kryo 470 a 1.8 GHz,398 ppi High Density,6.47,Qualcomm Snapdragon 730G,1080 x 2340 px,Amoled,74.2 mm  157.8 mm  9.7 mm,87%,208 g,19.5:9
Xiaomi,Xiaomi Mi Note 10,420,//cdn-files.kimovil.com/phone_front/0003/71/thumb_270582_phone_front_x_small.jpeg,On Sale,8.5,8.8,9.3,8.8,7.8,8,0,2x 2.2 GHz Kryo 470 + 6x Kryo 470 a 1.8 GHz,398 ppi High Density,6.47,Qualcomm Snapdragon 730G,1080 x 2340 px,Amoled,74.2 mm  157.8 mm  9.7 mm,87%,208 g,19.5:9
Xiaomi,Xiaomi redmi Note 8T,148,//cdn-files.kimovil.com/phone_front/0003/39/thumb_238917_phone_front_x_small.jpeg,On Sale,7.3,7.1,7.7,6.6,7.2,7.7,0,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,409 ppi Very high density,6.3,Qualcomm Snapdragon 665,1080 x 2340 px,LTPS LCD,75.4 mm  161.2 mm  8.6 mm,80%,199 g,19.5:9
Xiaomi,Xiaomi Redmi K30 5G,387,//cdn-files.kimovil.com/phone_front/0003/88/thumb_287063_phone_front_x_small.jpeg,On Sale,8.2,8,8.8,8.4,8,7.6,0,1x Cortex,395 ppi High Density,6.67,Qualcomm Snapdragon 765G,1080 x 2400 px,LCD IPS,76.6 mm  165.3 mm  8.8 mm,84%,208 g,20:09
Xiaomi,Xiaomi Redmi K30,269,//cdn-files.kimovil.com/phone_front/0003/88/thumb_287063_phone_front_x_small.jpeg,On Sale,8,8,8.8,8.4,7.9,7,0,2x 2.2 GHz Kryo 470 + 6x Kryo 470 a 1.8 GHz,395 ppi High Density,6.67,Qualcomm Snapdragon 730G,1080 x 2400 px,LCD IPS,76.6 mm  165.3 mm  8.8 mm,84%,208 g,20:09
Xiaomi,Xiaomi Mi 10 Pro,1016,//cdn-files.kimovil.com/phone_front/0004/24/thumb_323526_phone_front_x_small.jpeg,On Sale,8.8,8.1,9.6,9,9.2,8,0,Kryo 585 1x Cortex,386 ppi High Density,6.67,Qualcomm Snapdragon 865,1080 x 2340 px,Super Amoled,74.8 mm  162.6 mm  9.0 mm,89%,208 g,19.5:9
Xiaomi,Xiaomi Mi 10,687,//cdn-files.kimovil.com/phone_front/0004/24/thumb_323504_phone_front_x_small.jpeg,On Sale,8.7,8.3,9.3,9,9,8,0,Kryo 585 1x Cortex,386 ppi High Density,6.67,Qualcomm Snapdragon 865,1080 x 2340 px,Super Amoled,74.8 mm  162.6 mm  9.0 mm,89%,208 g,19.5:9
Xiaomi,Xiaomi Redmi Note 9S,179,//cdn-files.kimovil.com/phone_front/0004/36/thumb_335705_phone_front_x_small.jpeg,On Sale,7.9,8.7,7.8,8.1,7.7,7.4,0,2xCortex,395 ppi High Density,6.67,Qualcomm Snapdragon 720G,1080 x 2400 px,LCD IPS,76.7 mm  165.7 mm  8.8 mm,84%,209 g,20:09
Xiaomi,Xiaomi Redmi K30 Pro,504,//cdn-files.kimovil.com/phone_front/0004/42/thumb_341641_phone_front_x_small.jpeg,On Sale,8.4,8.1,8.4,8.9,9,7.8,0,Kryo 585 1x Cortex,395 ppi High Density,6.67,Qualcomm Snapdragon 865,1080 x 2400 px,Amoled,75.4 mm  163.3 mm  9.0 mm,87%,218 g,20:09
Samsung,Samsung Galaxy A3 (2017),204,//cdn-files.kimovil.com/phone_front/0001/53/thumb_52860_phone_front_x_small.jpeg,On Sale,5.4,3,6.4,6.2,4.5,6.7,0,ARM Cortex,312 ppi High Density,4.7,Samsung Exynos 7 Octa 7870,720 x 1280 px,Super Amoled,66.2 mm  135.4 mm  7.9 mm,68%,138 g,16:09
Samsung,Samsung Galaxy S3,334,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1127_phone_front_x_small.jpeg,On Sale,3.2,2.5,3.3,3.8,2.2,4.1,0,ARM Cortex,306 ppi High Density,4.8,Samsung Exynos 4 Quad 4412,720 x 1280 px,Super Amoled,70.6 mm  136.6 mm  9.0 mm,66%,133 g,16:09
Samsung,Samsung Galaxy S3 Mini VE,236,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1002_phone_front_x_small.jpeg,On Sale,2.1,1.8,1.8,2.1,1.8,3,0,ARM Cortex,233 ppi Medium Density,4,Broadcom BCM21664,480 x 800 px,Super Amoled,63.0 mm  121.6 mm  10.0 mm,59%,112 g,5:03
Samsung,Samsung Galaxy S5 Mini,310,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1169_phone_front_x_small.jpeg,On Sale,3.8,2.5,2.7,5.6,2.7,5.3,0,ARM Cortex,326 ppi High Density,4.5,Samsung Exynos 3 3470,720 x 1280 px,Super Amoled,64.8 mm  131.1 mm  9.0 mm,65%,120 g,16:09
Samsung,Samsung Galaxy Grand Prime,151,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2615_phone_front_x_small.jpeg,On Sale,3.2,3.7,2.6,2.2,2.7,4.7,0,4xARM Cortex,220 ppi Medium Density,5,Qualcomm Snapdragon 410 MSM8916,540 x 960 px,LCD IPS,72.1 mm  144.8 mm  8.6 mm,66%,156 g,16:09
Samsung,Samsung Galaxy Core Prime,302,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3043_phone_front_x_small.jpeg,On Sale,2.7,2.3,2.2,2.8,2.6,3.4,0,ARM Cortex,207 ppi Medium Density,4.5,Qualcomm Snapdragon 410 MSM8916v2,480 x 800 px,LCD IPS,68.4 mm  131.3 mm  8.8 mm,64%,130 g,5:03
