brand,phone_name,phone_price,phone_image,available_status,average_rating,battery_rating,camera_rating,connectivity_rating,performance_rating,design_rating,user_rating,battery,cpu,density,diagonal,front_camera,main_camera,os,os_version,processor_model,ram,resolution,screen_type,size,storage,usable_surface,weight,aspect_ratio
Nokia,Nokia 8.1,357,//cdn-files.kimovil.com/phone_front/0002/61/thumb_160467_phone_front_x_small.jpeg,On Sale,7.2,6.1,8.1,7.4,7.2,7.1,0,3500 mAh,"Qualcomm® Kryo™ 360 CPU, Octa",408 ppi Very high density,6.18,20 Mpx/2.0,12 Mpx/1.8,Android 10Q,Android 10,Qualcomm Snapdragon 710,4 GB RAM,1080 x 2280 px,LCD IPS,75.8 mm  154.8 mm  8.0 mm,64 GB,81%,180 g,18:09
Nokia,Nokia 3.2,136,//cdn-files.kimovil.com/phone_front/0002/93/thumb_192169_phone_front_x_small.jpeg,On Sale,5.6,7.5,3.8,5.3,6,5.5,0,4000 mAh,4x ARM Cortex,269 ppi Medium Density,6.26,5 Mpx/2.2,13 Mpx/2.2,Android 9.0P,Android 9.0 Pie,Qualcomm Snapdragon 429,3 GB RAM,720 x 1520 px,LCD IPS,76.2 mm  159.4 mm  8.6 mm,32 GB,80%,181 g,19:09
Nokia,Nokia 4.2,92,//cdn-files.kimovil.com/phone_front/0002/93/thumb_192161_phone_front_x_small.jpeg,On Sale,5.3,4.6,4.9,6.4,6.2,4.6,0,3000 mAh,4x1.95 GHz ARM Cortex,295 ppi Medium Density,5.71,8 Mpx/2.0,13 Mpx/2.2,Android 9.0P,Android 9.0 Pie,Qualcomm Snapdragon 439,3 GB RAM,720 x 1520 px,LCD IPS,71.3 mm  149.0 mm  8.4 mm,32 GB,76%,161 g,19:09
Nokia,Nokia 1 Plus,97,//cdn-files.kimovil.com/phone_front/0002/93/thumb_192154_phone_front_x_small.jpeg,On Sale,3.8,3.2,2.5,5.1,4.1,4.3,0,2500 mAh,ARM Cortex,197 ppi Low Density,5.45,4.9 Mpx/--,8 Mpx,Android 9.0P,Android 9.0 Pie Go Edition,MediaTek MT6739WW,1 GB RAM,480 x 960 px,LCD IPS,70.4 mm  145.0 mm  8.6 mm,8 GB,75%,138 g,18:09
Nokia,Nokia 9 Pureview,400,//cdn-files.kimovil.com/phone_front/0002/67/thumb_166687_phone_front_x_small.jpeg,On Sale,7,5.3,7.4,7.5,7.6,7,0,3320 mAh,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,538 ppi Very high density,5.99,20 Mpx/1.8,12 Mpx/1.8,Android 10Q,Android 10,Qualcomm Snapdragon 845,6 GB RAM,1440 x 2880 px,pOLED,75.0 mm  155.0 mm  8.0 mm,128 GB,79%,172 g,18:09
Nokia,Nokia X71,541,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200413_phone_front_x_small.jpeg,On Sale,6.9,5.9,6.8,6.7,7.1,8.1,0,3500 mAh,4x Kryo 260 2.2 Ghz,390 ppi High Density,6.39,16 Mpx/2.0,48 Mpx/1.8,Android 9.0P,Android 9.0 Pie,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 2246 px,LCD IPS,76.5 mm  157.2 mm  8.0 mm,128 GB,85%,180 g,18.5:9
Nokia,Nokia 2.2,119,//cdn-files.kimovil.com/phone_front/0003/14/thumb_213883_phone_front_x_small.jpeg,On Sale,4.8,5.1,3.8,5.1,5.2,4.9,0,3000 mAh,ARM Cortex,295 ppi Medium Density,5.71,5 Mpx/--,13 Mpx/2.2,Android 9.0P,Android 9.0 Pie Go Edition,MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1520 px,LCD IPS,70.6 mm  146.0 mm  9.3 mm,16 GB,79%,153 g,19:09
Nokia,Nokia 6.2,235,//cdn-files.kimovil.com/phone_front/0003/44/thumb_243919_phone_front_x_small.jpeg,On Sale,6.3,6,4.6,7.4,6.6,6.7,0,3500 mAh,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,409 ppi Very high density,6.3,8 Mpx/--,16 Mpx,Android 10Q,Android 10,Qualcomm Snapdragon 636,4 GB RAM,1080 x 2340 px,LCD IPS,75.2 mm  159.9 mm  8.3 mm,64 GB,81%,180 g,19.5:9
Nokia,Nokia 7.2,218,//cdn-files.kimovil.com/phone_front/0003/44/thumb_243893_phone_front_x_small.jpeg,On Sale,6.7,5.9,5.8,8,6.9,6.8,0,3500 mAh,4x Kryo 260 2.2 Ghz,409 ppi Very high density,6.3,20.1 Mpx/--,48 Mpx,Android 9.0P,Android 9.0 Pie,Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2340 px,LCD IPS,75.2 mm  159.9 mm  8.3 mm,64 GB,81%,180 g,19.5:9
Nokia,Nokia 2.3,147,//cdn-files.kimovil.com/phone_front/0003/87/thumb_286623_phone_front_x_small.jpeg,On Sale,5.7,7.5,4.8,5.4,5.3,5.7,0,4000 mAh,ARM Cortex,271 ppi Medium Density,6.2,5 Mpx/2.4,13 Mpx/2.2,Android 10Q,Android One (Android 10),MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1520 px,LCD IPS,75.4 mm  157.7 mm  8.7 mm,32 GB,80%,183 g,19:09
