average_rating,battery_rating,brand,camera_rating,connectivity_rating,design_rating,performance_rating,phone_image,phone_name,user_rating
5.5,4.2,Oppo,5.5,6.2,5.8,6.0,//cdn-files.kimovil.com/phone_front/0002/31/thumb_130763_phone_front_medium.jpeg,Oppo A79,0
5.5,5.2,Oppo,5.1,6.0,5.4,5.8,//cdn-files.kimovil.com/phone_front/0002/30/thumb_129936_phone_front_medium.jpeg,Oppo A73,0
4.5,5.2,Oppo,4.5,2.1,4.7,5.8,//cdn-files.kimovil.com/phone_front/0002/27/thumb_126562_phone_front_medium.jpeg,Oppo A83,0
4.8,5.0,Oppo,4.0,4.7,4.7,5.4,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148243_phone_front_medium.jpeg,Oppo A71 (2018),0
6.9,5.9,Oppo,7.4,6.9,7.5,7.0,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131795_phone_front_medium.jpeg,Oppo R15,0
5.3,5.2,Oppo,4.1,6.2,5.1,5.8,//cdn-files.kimovil.com/phone_front/0002/36/thumb_135359_phone_front_medium.jpeg,Oppo A1,0
7.0,5.7,Oppo,7.6,7.0,7.5,7.1,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131795_phone_front_medium.jpeg,Oppo R15 Pro,0
5.2,5.2,Oppo,4.5,5.4,4.7,6.1,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148249_phone_front_medium.jpeg,Oppo A83 Pro,0
6.0,5.8,Oppo,4.7,5.7,6.8,6.9,//cdn-files.kimovil.com/phone_front/0002/38/thumb_137867_phone_front_medium.jpeg,Oppo A3,0
5.9,5.8,Oppo,4.9,5.2,7.0,6.8,//cdn-files.kimovil.com/phone_front/0002/33/thumb_132860_phone_front_medium.jpeg,Oppo F7,0
7.7,6.3,Oppo,8.2,7.8,7.9,8.1,//cdn-files.kimovil.com/phone_front/0002/47/thumb_146066_phone_front_medium.jpeg,Oppo Find X,0
5.9,7.7,Oppo,4.9,4.6,6.2,6.3,//cdn-files.kimovil.com/phone_front/0002/48/thumb_147300_phone_front_medium.jpeg,Oppo A5,0
5.8,7.7,Oppo,5.2,4.5,6.2,5.4,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148788_phone_front_medium.jpeg,Oppo A3s,0
6.9,6.1,Oppo,6.2,6.7,7.9,7.5,//cdn-files.kimovil.com/phone_front/0002/54/thumb_153172_phone_front_medium.jpeg,Oppo R17,0
6.8,5.9,Oppo,6.2,6.5,8.2,7.0,//cdn-files.kimovil.com/phone_front/0002/53/thumb_152464_phone_front_medium.jpeg,Oppo F9,0
6.7,5.9,Oppo,6.1,6.0,8.2,7.3,//cdn-files.kimovil.com/phone_front/0002/53/thumb_152464_phone_front_medium.jpeg,Oppo F9 Pro,0
7.6,6.3,Oppo,7.4,8.5,8.1,7.5,//cdn-files.kimovil.com/phone_front/0002/54/thumb_153172_phone_front_medium.jpeg,Oppo RX17 Pro,0
6.4,7.7,Oppo,5.0,7.1,6.4,5.6,//cdn-files.kimovil.com/phone_front/0002/54/thumb_153562_phone_front_medium.jpeg,Oppo R15 Neo,0
6.9,7.7,Oppo,6.1,6.3,7.5,6.8,//cdn-files.kimovil.com/phone_front/0002/58/thumb_157375_phone_front_medium.jpeg,Oppo A7x,0
6.6,5.9,Oppo,6.7,5.8,7.9,6.8,//cdn-files.kimovil.com/phone_front/0002/62/thumb_161652_phone_front_medium.jpeg,Oppo K1,0
6.4,6.1,Oppo,5.4,6.1,7.4,7.1,//cdn-files.kimovil.com/phone_front/0002/64/thumb_163775_phone_front_medium.jpeg,Oppo R15x,0
7.0,6.1,Oppo,6.3,7.5,8.1,6.9,//cdn-files.kimovil.com/phone_front/0002/70/thumb_169458_phone_front_medium.jpeg,Oppo RX17 Neo,0
6.5,7.7,Oppo,5.3,7.1,6.5,5.7,//cdn-files.kimovil.com/phone_front/0002/60/thumb_159540_phone_front_medium.jpeg,Oppo AX7,0
6.6,6.1,Oppo,6.2,6.4,7.6,6.9,//cdn-files.kimovil.com/phone_front/0002/98/thumb_197286_phone_front_medium.jpeg,Oppo AX7 Pro,0
7.2,6.8,Oppo,7.9,5.8,7.9,7.5,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194690_phone_front_medium.jpeg,Oppo F11 Pro,0
7.2,7.0,Oppo,7.6,6.1,8.0,7.2,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194236_phone_front_medium.jpeg,Oppo F11,0
5.9,7.6,Oppo,5.2,4.7,6.2,5.8,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194844_phone_front_medium.jpeg,Oppo A5s,0
6.3,7.7,Oppo,5.2,6.0,6.4,6.3,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200381_phone_front_medium.jpeg,Oppo A7n,0
8.4,7.5,Oppo,8.8,8.8,8.5,8.5,//cdn-files.kimovil.com/phone_front/0003/02/thumb_201906_phone_front_medium.jpeg,Oppo Reno 10X Zoom,0
7.7,6.4,Oppo,8.1,7.8,8.7,7.6,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200433_phone_front_medium.jpeg,Oppo Reno,0
5.5,6.6,Oppo,4.8,5.1,5.4,5.7,//cdn-files.kimovil.com/phone_front/0003/05/thumb_204770_phone_front_medium.jpeg,Oppo A1k,0
7.1,6.9,Oppo,6.8,6.9,7.7,7.4,//cdn-files.kimovil.com/phone_front/0003/05/thumb_204947_phone_front_medium.jpeg,Oppo A9,0
7.1,6.9,Oppo,7.3,6.1,7.7,7.4,//cdn-files.kimovil.com/phone_front/0003/10/thumb_209313_phone_front_medium.jpeg,Oppo A9X,0
6.6,6.4,Oppo,5.5,5.8,7.7,7.5,//cdn-files.kimovil.com/phone_front/0003/11/thumb_210753_phone_front_medium.jpeg,Oppo K3,0
6.1,6.7,Oppo,3.4,5.6,7.5,7.2,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200685_phone_front_medium.jpeg,Oppo Reno Lite,0
7.7,7.3,Oppo,7.8,8.0,7.8,7.7,//cdn-files.kimovil.com/phone_front/0003/13/thumb_212487_phone_front_medium.jpeg,Oppo Reno Z,0
8.1,7.3,Oppo,8.8,8.2,8.4,7.8,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239046_phone_front_medium.jpeg,Oppo Reno 2,0
6.9,6.8,Oppo,7.0,5.7,7.8,7.3,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239073_phone_front_medium.jpeg,Oppo Reno 2F,0
7.3,7.0,Oppo,8.1,5.7,7.7,7.8,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239073_phone_front_medium.jpeg,Oppo Reno 2Z,0
7.1,8.6,Oppo,6.3,7.0,6.8,6.6,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246629_phone_front_medium.jpeg,Oppo A5 2020,0
7.5,8.6,Oppo,6.9,7.9,6.8,7.3,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246618_phone_front_medium.jpeg,Oppo A9 2020,0
7.2,8.7,Oppo,7.0,6.0,6.7,7.5,//cdn-files.kimovil.com/phone_front/0003/77/thumb_276588_phone_front_medium.png,Oppo A11x,0
7.1,6.2,Oppo,5.4,7.9,8.5,7.6,//cdn-files.kimovil.com/phone_front/0003/60/thumb_259961_phone_front_medium.jpeg,Oppo Reno A,0
8.1,7.1,Oppo,8.3,8.4,8.1,8.6,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253273_phone_front_medium.jpeg,Oppo Reno Ace,0
7.7,6.7,Oppo,8.8,7.3,7.8,7.9,//cdn-files.kimovil.com/phone_front/0003/61/thumb_260233_phone_front_medium.jpeg,Oppo K5,0
8.3,7.1,Oppo,8.9,8.4,8.5,8.6,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239046_phone_front_medium.jpeg,Oppo Reno 2 5G,0
7.0,8.7,Oppo,6.6,5.5,6.7,7.3,//cdn-files.kimovil.com/phone_front/0003/77/thumb_276631_phone_front_medium.jpeg,Oppo A11,0
8.3,7.4,Oppo,9.0,8.1,9.0,8.1,//cdn-files.kimovil.com/phone_front/0003/89/thumb_288691_phone_front_medium.jpeg,Oppo Reno 3 Pro,0
7.5,7.4,Oppo,7.8,6.4,7.5,8.3,//cdn-files.kimovil.com/phone_front/0003/89/thumb_288686_phone_front_medium.jpeg,Oppo Reno 3,0
6.9,7.1,Oppo,6.8,6.0,7.5,7.1,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290551_phone_front_medium.jpeg,Oppo A91,0
6.3,7.6,Oppo,5.5,5.2,6.6,6.5,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290577_phone_front_medium.jpeg,Oppo A8,0
6.9,7.1,Oppo,6.7,5.6,7.9,7.3,//cdn-files.kimovil.com/phone_front/0004/02/thumb_301432_phone_front_medium.jpeg,Oppo F15,0
7.9,7.4,Oppo,8.8,7.6,7.4,8.1,//cdn-files.kimovil.com/phone_front/0004/22/thumb_321540_phone_front_medium.jpeg,Oppo Rеnо 3 Vitаlity Еditiоn,0
6.2,7.6,Oppo,5.5,4.9,6.6,6.4,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290577_phone_front_medium.jpeg,Oppo A31,0
0.0,0,Oppo,0,0,0,0,//cdn-files.kimovil.com/phone_front/0004/33/thumb_332018_phone_front_medium.jpeg,Oppo Reno 3 Pro 4G,0
8.8,7.6,Oppo,9.0,8.9,9.1,9.2,//cdn-files.kimovil.com/phone_front/0004/34/thumb_333510_phone_front_medium.jpeg,Oppo Find X2,0
9.0,7.7,Oppo,9.1,9.3,9.6,9.4,//cdn-files.kimovil.com/phone_front/0004/34/thumb_333498_phone_front_medium.jpeg,Oppo Find X2 Pro,0
8.4,7.5,Oppo,8.2,8.3,8.8,9.1,//cdn-files.kimovil.com/phone_front/0004/48/thumb_347964_phone_front_medium.jpeg,Oppo Reno Ace 2,0
6.4,7.6,Oppo,4.9,5.8,7.0,6.5,//cdn-files.kimovil.com/phone_front/0004/55/thumb_354465_phone_front_medium.jpeg,Oppo A12,0
7.1,8.5,Oppo,6.6,5.8,7.1,7.5,//cdn-files.kimovil.com/phone_front/0004/55/thumb_354447_phone_front_medium.jpeg,Oppo A52,0
7.7,7.4,Oppo,8.3,7.2,7.5,8.0,//cdn-files.kimovil.com/phone_front/0004/53/thumb_352951_phone_front_medium.jpeg,Oppo A92s,0
7.9,7.4,Oppo,8.3,8.3,7.6,8.1,//cdn-files.kimovil.com/phone_front/0004/50/thumb_349016_phone_front_medium.jpeg,Oppo Find X2 Lite,0
7.2,8.5,Oppo,6.9,5.9,7.0,7.5,//cdn-files.kimovil.com/phone_front/0004/55/thumb_354741_phone_front_medium.jpeg,Oppo A72,0
0.0,0,Nokia,0,0,0,0,//cdn-files.kimovil.com/phone_front/0004/42/thumb_341010_phone_front_medium.jpeg,Nokia 1.3,0
2.3,1.8,Nokia,2.8,3.4,1.8,1.7,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3167_phone_front_medium.jpeg,Nokia Lumia 620,0
2.3,1.8,Nokia,2.8,3.0,2.0,1.7,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1660_phone_front_medium.jpeg,Nokia Lumia 520,0
4.6,6.3,Nokia,5.5,6.2,3.3,1.9,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1624_phone_front_medium.jpeg,Nokia Lumia 925,0
2.6,2.4,Nokia,2.9,3.5,2.3,1.8,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3083_phone_front_medium.jpeg,Nokia Lumia 625,0
3.8,2.2,Nokia,6.4,5.6,2.4,2.5,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1170_phone_front_medium.jpeg,Nokia Lumia 1020,0
3.9,6.0,Nokia,2.9,5.8,2.4,2.2,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1851_phone_front_medium.jpeg,Nokia Lumia 1320,0
4.7,5.6,Nokia,4.8,6.4,3.9,3.0,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1296_phone_front_medium.jpeg,Nokia Lumia 1520,0
2.1,2.6,Nokia,1.9,2.4,1.8,1.8,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1670_phone_front_medium.jpeg,Nokia XL,0
1.9,1.9,Nokia,1.7,2.4,1.8,1.8,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1662_phone_front_medium.jpeg,Nokia X+,0
1.9,1.9,Nokia,1.7,2.4,1.9,1.7,//cdn-files.kimovil.com/phone_front/0001/01/thumb_951_phone_front_medium.jpeg,Nokia X,0
4.1,2.9,Nokia,4.7,5.9,3.4,3.6,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1814_phone_front_medium.jpeg,Nokia Lumia 930,0
2.6,2.1,Nokia,2.8,3.5,2.9,1.9,//cdn-files.kimovil.com/phone_front/0001/01/thumb_977_phone_front_medium.jpeg,Nokia Lumia 635,0
2.6,2.1,Nokia,1.8,4.1,2.9,2.3,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1029_phone_front_medium.jpeg,Nokia Lumia 636,0
2.1,2.4,Nokia,1.8,2.5,1.8,1.9,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1079_phone_front_medium.jpeg,Nokia X2,0
2.2,1.7,Nokia,2.8,2.7,2.0,1.9,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1661_phone_front_medium.jpeg,Nokia Lumia 530,0
3.3,2.8,Nokia,3.8,3.8,3.8,2.2,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4003_phone_front_medium.jpeg,Nokia Lumia 730,0
3.4,2.9,Nokia,4.1,4.1,3.6,2.2,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1949_phone_front_medium.jpeg,Nokia Lumia 735,0
4.1,2.8,Nokia,5.4,5.0,4.6,2.8,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1882_phone_front_medium.jpeg,Nokia Lumia 830,0
2.5,2.1,Nokia,2.8,2.6,2.9,1.9,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2488_phone_front_medium.jpeg,Nokia Lumia 630,0
5.5,5.0,Nokia,4.7,5.9,6.4,5.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220939_devicerender_small.jpeg,Nokia 6,0
4.6,3.7,Nokia,4.1,6.2,5.1,4.0,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220931_devicerender_small.jpeg,Nokia 3,0
5.0,4.3,Nokia,4.5,6.6,4.9,4.6,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220927_devicerender_small.jpeg,Nokia 5,0
6.8,5.5,Nokia,6.8,7.5,6.9,7.4,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221090_devicerender_small.jpeg,Nokia 8,0
4.8,7.6,Nokia,2.6,5.4,6.2,2.4,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221232_devicerender_small.jpeg,Nokia 2,0
5.5,4.6,Nokia,5.3,6.6,5.3,5.9,//cdn-files.kimovil.com/phone_front/0002/01/thumb_100160_phone_front_medium.jpeg,Nokia 7,0
5.7,4.5,Nokia,5.2,7.1,5.4,6.4,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221285_devicerender_small.jpeg,Nokia 6.1,0
7.1,5.6,Nokia,7.6,7.6,7.3,7.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221419_devicerender_small.jpeg,Nokia 8 Sirocco,0
6.7,6.4,Nokia,7.5,7.0,5.8,6.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221430_devicerender_small.jpeg,Nokia 7 Plus,0
3.3,2.8,Nokia,3.0,4.5,2.9,3.3,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221404_devicerender_small.jpeg,Nokia 1,0
5.9,4.9,Nokia,6.1,5.4,6.8,6.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221589_devicerender_small.jpeg,Nokia 6.1 Plus,0
5.1,3.8,Nokia,3.2,7.7,5.6,5.3,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221621_devicerender_small.jpeg,Nokia 5.1,0
5.2,4.2,Nokia,4.2,7.7,5.0,4.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221562_devicerender_small.jpeg,Nokia 3.1,0
4.9,6.9,Nokia,2.6,6.7,4.2,3.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221613_devicerender_small.jpeg,Nokia 2.1,0
5.8,5.1,Nokia,5.8,5.9,5.5,6.6,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221583_devicerender_small.jpeg,Nokia X5,0
6.0,5.1,Nokia,6.1,6.6,5.3,6.7,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221583_devicerender_small.jpeg,Nokia 5.1 Plus,0
7.0,6.1,Nokia,8.1,6.8,6.9,7.1,//cdn-files.kimovil.com/phone_front/0003/08/thumb_207853_phone_front_medium.jpeg,Nokia X7,0
6.1,4.5,Nokia,6.0,6.9,6.4,6.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221719_devicerender_small.jpeg,Nokia 7.1,0
5.9,5.9,Nokia,6.3,7.0,4.2,5.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221793_devicerender_small.jpeg,Nokia 3.1 Plus,0
7.2,6.0,Nokia,8.2,7.3,7.2,7.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221762_devicerender_small.jpeg,Nokia 8.1,0
5.6,7.5,Nokia,3.9,5.2,5.5,6.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221956_devicerender_small.jpeg,Nokia 3.2,0
5.4,4.7,Nokia,4.9,6.4,4.6,6.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221983_devicerender_small.jpeg,Nokia 4.2,0
3.8,3.2,Nokia,2.5,5.0,4.3,4.1,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221906_devicerender_small.jpeg,Nokia 1 Plus,0
7.0,5.2,Nokia,7.4,7.5,7.0,7.7,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221847_devicerender_small.jpeg,Nokia 9 Pureview,0
6.9,5.9,Nokia,6.8,6.5,8.2,7.2,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200413_phone_front_medium.jpeg,Nokia X71,0
4.8,5.2,Nokia,3.9,5.0,4.6,5.3,//cdn-files.kimovil.com/devicerender/0003/31/thumb_230750_devicerender_small.jpeg,Nokia 2.2,0
6.2,6.0,Nokia,4.6,7.3,6.7,6.6,//cdn-files.kimovil.com/devicerender/0003/61/thumb_260059_devicerender_small.jpeg,Nokia 6.2,0
6.7,5.9,Nokia,5.8,7.9,6.8,6.9,//cdn-files.kimovil.com/devicerender/0003/57/thumb_256423_devicerender_small.jpeg,Nokia 7.2,0
5.7,7.5,Nokia,4.9,5.3,5.5,5.4,//cdn-files.kimovil.com/devicerender/0003/91/thumb_290947_devicerender_small.jpeg,Nokia 2.3,0
0.0,0,Nokia,0,0,0,0,//cdn-files.kimovil.com/phone_front/0004/40/thumb_339746_phone_front_medium.jpeg,Nokia C2,0
6.5,7.2,Nokia,5.6,6.2,6.5,7.2,//cdn-files.kimovil.com/phone_front/0004/41/thumb_340349_phone_front_medium.jpeg,Nokia 5.3,0
7.3,8.0,Nokia,6.5,7.1,7.0,8.0,//cdn-files.kimovil.com/phone_front/0004/41/thumb_340318_phone_front_medium.jpeg,Nokia 8.3 5G,0
